Name	Position	Depth
NG_047936.1	1153	12
NG_047936.1	1154	12
NG_047936.1	1155	12
NG_047936.1	1156	12
NG_047936.1	1157	12
NG_047936.1	1158	12
NG_047936.1	1159	12
NG_047936.1	1160	11
NG_047936.1	1161	11
NG_047936.1	1162	11
NG_047936.1	1163	11
NG_047936.1	1164	11
NG_047936.1	1165	11
NG_047936.1	1166	11
NG_047936.1	1167	11
NG_047936.1	1168	11
NG_047936.1	1169	11
NG_047936.1	1170	11
NG_047936.1	1171	11
NG_047936.1	1172	11
NG_047936.1	1173	11
NG_047936.1	1174	11
NG_047936.1	1175	11
NG_047936.1	1176	11
NG_047936.1	1177	12
NG_047936.1	1178	12
NG_047936.1	1179	12
NG_047936.1	1180	12
NG_047936.1	1181	12
NG_047936.1	1182	12
NG_047936.1	1183	11
NG_047936.1	1184	11
NG_047936.1	1185	11
NG_047936.1	1186	11
NG_047936.1	1187	11
NG_047936.1	1188	11
NG_047936.1	1189	11
NG_047936.1	1190	11
NG_047936.1	1191	11
NG_047936.1	1192	11
NG_047936.1	1193	11
NG_047936.1	1194	11
NG_047936.1	1195	11
NG_047936.1	1196	11
NG_047936.1	1197	11
NG_047936.1	1198	11
NG_047936.1	1199	11
NG_047936.1	1200	11
NG_047936.1	1201	11
NG_047936.1	1202	11
NG_047936.1	1203	12
NG_047936.1	1204	12
NG_047936.1	1205	12
NG_047936.1	1206	12
NG_047936.1	1207	12
NG_047936.1	1208	12
NG_047936.1	1209	12
NG_047936.1	1210	12
NG_047936.1	1211	12
NG_047936.1	1212	11
NG_047936.1	1213	11
NG_047936.1	1214	11
NG_047936.1	1215	11
NG_047936.1	1216	11
NG_047936.1	1217	10
NG_047936.1	1218	10
NG_047936.1	1219	10
NG_047936.1	1220	10
NG_047936.1	1221	10
NG_047936.1	1222	10
NG_047936.1	1223	10
NG_047936.1	1224	10
NG_047936.1	1225	10
NG_047936.1	1226	10
NG_047936.1	1227	10
NG_047936.1	1228	10
NG_047936.1	1229	10
NG_047936.1	1230	10
NG_047936.1	1231	10
NG_047936.1	1232	10
NG_047936.1	1233	10
NG_047936.1	1234	10
NG_047936.1	1235	9
NG_047936.1	1236	8
NG_047936.1	1237	8
NG_047936.1	1238	8
NG_047936.1	1239	8
NG_047936.1	1240	8
NG_047936.1	1241	7
NG_047936.1	1242	8
NG_047936.1	1243	8
NG_047936.1	1244	8
NG_047936.1	1245	8
NG_047936.1	1246	8
NG_047936.1	1247	8
NG_047936.1	1248	8
NG_047936.1	1249	8
NG_047936.1	1250	8
NG_047936.1	1251	8
NG_047936.1	1252	8
NG_047936.1	1253	8
NG_047936.1	1254	8
NG_047936.1	1255	8
NG_047936.1	1256	8
NG_047936.1	1257	8
NG_047936.1	1258	8
NG_047936.1	1259	6
NG_047936.1	1260	8
NG_047936.1	1261	8
NG_047936.1	1262	8
NG_047936.1	1263	11
NG_047936.1	1264	11
NG_047936.1	1265	11
NG_047936.1	1266	11
NG_047936.1	1267	11
NG_047936.1	1268	11
NG_047936.1	1269	10
NG_047936.1	1270	9
NG_047936.1	1271	9
NG_047936.1	1272	9
NG_047936.1	1273	9
NG_047936.1	1274	9
NG_047936.1	1275	9
NG_047936.1	1276	9
NG_047936.1	1277	9
NG_047936.1	1278	9
NG_047936.1	1279	9
NG_047936.1	1280	8
NG_047936.1	1281	8
NG_047936.1	1282	8
NG_047936.1	1283	8
NG_047936.1	1284	9
NG_047936.1	1285	9
NG_047936.1	1286	10
NG_047936.1	1287	10
NG_047936.1	1288	10
NG_047936.1	1289	10
NG_047936.1	1290	10
NG_047936.1	1291	7
NG_047936.1	1292	7
NG_047936.1	1293	7
NG_047936.1	1294	7
NG_047936.1	1295	7
NG_047936.1	1296	7
NG_047936.1	1297	8
NG_047936.1	1298	8
NG_047936.1	1299	8
NG_047936.1	1300	8
NG_047936.1	1301	8
NG_047936.1	1302	8
NG_047936.1	1303	8
NG_047936.1	1304	8
NG_047936.1	1305	8
NG_047936.1	1306	8
NG_047936.1	1307	8
NG_047936.1	1308	8
NG_047936.1	1309	8
NG_047936.1	1310	8
NG_047936.1	1311	9
NG_047936.1	1312	9
NG_047936.1	1313	9
NG_047936.1	1314	10
NG_047936.1	1315	11
NG_047936.1	1316	11
NG_047936.1	1317	11
NG_047936.1	1318	11
NG_047936.1	1319	10
NG_047936.1	1320	10
NG_047936.1	1321	10
NG_047936.1	1322	10
NG_047936.1	1323	10
NG_047936.1	1324	10
NG_047936.1	1325	10
NG_047936.1	1326	10
NG_047936.1	1327	10
NG_047936.1	1328	10
NG_047936.1	1329	10
NG_047936.1	1330	10
NG_047936.1	1331	10
NG_047936.1	1332	10
NG_047936.1	1333	10
NG_047936.1	1334	10
NG_047936.1	1335	10
NG_047936.1	1336	10
NG_047936.1	1337	10
NG_047936.1	1338	10
NG_047936.1	1339	10
NG_047936.1	1340	10
NG_047936.1	1341	10
NG_047936.1	1342	10
NG_047936.1	1343	10
NG_047936.1	1344	10
NG_047936.1	1345	10
NG_047936.1	1346	10
NG_047936.1	1347	10
NG_047936.1	1348	10
NG_047936.1	1349	9
NG_047936.1	1350	10
NG_047936.1	1351	10
NG_047936.1	1352	10
NG_047936.1	1353	10
NG_047936.1	1354	10
NG_047936.1	1355	10
NG_047936.1	1356	10
NG_047936.1	1357	10
NG_047936.1	1358	10
NG_047936.1	1359	10
NG_047936.1	1360	10
NG_047936.1	1361	10
NG_047936.1	1362	10
NG_047936.1	1363	10
NG_047936.1	1364	9
NG_047936.1	1365	10
NG_047936.1	1366	10
NG_047936.1	1367	10
NG_047936.1	1368	10
NG_047936.1	1369	10
NG_047936.1	1370	10
NG_047936.1	1371	10
NG_047936.1	1372	10
NG_047936.1	1373	11
NG_047936.1	1374	11
NG_047936.1	1375	11
NG_047936.1	1376	11
NG_047936.1	1377	10
NG_047936.1	1378	10
NG_047936.1	1379	10
NG_047936.1	1380	10
NG_047936.1	1381	10
NG_047936.1	1382	10
NG_047936.1	1383	10
NG_047936.1	1384	10
NG_047936.1	1385	10
NG_047936.1	1386	10
NG_047936.1	1387	10
NG_047936.1	1388	10
NG_047936.1	1389	10
NG_047936.1	1390	10
NG_047936.1	1391	10
NG_047936.1	1392	10
NG_047936.1	1393	10
NG_047936.1	1394	10
NG_047936.1	1395	10
NG_047936.1	1396	10
NG_047936.1	1397	10
NG_047936.1	1398	9
NG_047936.1	1399	10
NG_047936.1	1400	10
NG_047936.1	1401	10
NG_047936.1	1402	10
NG_047936.1	1403	10
NG_047936.1	1404	10
NG_047936.1	1405	10
NG_047936.1	1406	10
NG_047936.1	1407	10
NG_047936.1	1408	11
NG_047936.1	1409	11
NG_047936.1	1410	11
NG_047936.1	1411	10
NG_047936.1	1412	10
NG_047936.1	1413	10
NG_047936.1	1414	10
NG_047936.1	1415	10
NG_047936.1	1416	10
NG_047936.1	1417	11
NG_047936.1	1418	11
NG_047936.1	1419	11
NG_047936.1	1420	11
NG_047936.1	1421	11
NG_047936.1	1422	9
NG_047936.1	1423	9
NG_047936.1	1424	9
NG_047936.1	1425	9
NG_047936.1	1426	9
NG_047936.1	1427	9
NG_047936.1	1428	10
NG_047936.1	1429	10
NG_047936.1	1430	10
NG_047936.1	1431	10
NG_047936.1	1432	10
NG_047936.1	1433	10
NG_047936.1	1434	10
NG_047936.1	1435	10
NG_047936.1	1436	10
NG_047936.1	1437	10
NG_047936.1	1438	10
NG_047936.1	1439	10
NG_047936.1	1440	10
NG_047936.1	1441	10
NG_047936.1	1442	10
NG_047936.1	1443	9
NG_047936.1	1444	9
NG_047936.1	1445	9
NG_047936.1	1446	8
NG_047936.1	1447	5
NG_047936.1	1448	8
NG_047936.1	1449	8
NG_047936.1	1450	8
NG_047936.1	1451	8
NG_047936.1	1452	8
NG_047936.1	1453	8
NG_047936.1	1454	8
NG_047936.1	1455	7
NG_047936.1	1456	7
NG_047936.1	1457	7
NG_047936.1	1458	7
NG_047936.1	1459	7
NG_047936.1	1460	7
NG_047936.1	1461	7
NG_047936.1	1462	7
NG_047936.1	1463	6
NG_047936.1	1464	6
NG_047936.1	1465	6
NG_047936.1	1466	6
NG_047936.1	1467	6
NG_047936.1	1468	6
NG_047936.1	1469	6
NG_047936.1	1470	6
NG_047936.1	1471	6
NG_047936.1	1472	6
NG_047936.1	1473	6
NG_047936.1	1474	6
NG_047936.1	1475	6
NG_047936.1	1476	6
NG_047936.1	1477	6
NG_047936.1	1478	6
NG_047936.1	1479	4
NG_047936.1	1480	4
NG_047936.1	1481	4
NG_047936.1	1482	4
NG_047936.1	1483	4
NG_047936.1	1484	4
NG_047936.1	1485	4
NG_047936.1	1486	4
NG_047936.1	1487	4
NG_047936.1	1488	4
NG_047936.1	1489	4
NG_047936.1	1490	4
NG_047936.1	1491	4
NG_047936.1	1492	5
NG_047936.1	1493	5
NG_047936.1	1494	5
NG_047936.1	1495	5
NG_047936.1	1496	5
NG_047936.1	1497	5
NG_047936.1	1498	5
NG_047936.1	1499	5
NG_047936.1	1500	6
NG_047936.1	1501	8
NG_047936.1	1502	8
NG_047936.1	1503	9
NG_047936.1	1504	9
NG_047936.1	1505	9
NG_047936.1	1506	9
NG_047936.1	1507	9
NG_047936.1	1508	9
NG_047936.1	1509	9
NG_047936.1	1510	10
NG_047936.1	1511	10
NG_047936.1	1512	10
NG_047936.1	1513	12
NG_047936.1	1514	12
NG_047936.1	1515	12
NG_047936.1	1516	12
NG_047936.1	1517	12
NG_047936.1	1518	12
NG_047936.1	1519	13
NG_047936.1	1520	13
NG_047936.1	1521	13
NG_047936.1	1522	13
NG_047936.1	1523	13
NG_047936.1	1524	13
NG_047936.1	1525	13
NG_047936.1	1526	13
NG_047936.1	1527	13
NG_047936.1	1528	13
NG_047936.1	1529	13
NG_047936.1	1530	13
NG_047936.1	1531	13
NG_047936.1	1532	14
NG_047936.1	1533	14
NG_047936.1	1534	14
NG_047936.1	1535	14
NG_047936.1	1536	14
NG_047936.1	1537	14
NG_047936.1	1538	14
NG_047936.1	1539	11
NG_047936.1	1540	14
NG_047936.1	1541	13
NG_047936.1	1542	13
NG_047936.1	1543	13
NG_047936.1	1544	13
NG_047936.1	1545	13
NG_047936.1	1546	13
NG_047936.1	1547	12
NG_047936.1	1548	12
NG_047936.1	1549	12
NG_047936.1	1550	11
NG_047936.1	1551	12
NG_047936.1	1552	12
NG_047936.1	1553	12
NG_047936.1	1554	12
NG_047936.1	1555	12
NG_047936.1	1556	12
NG_047936.1	1557	12
NG_047936.1	1558	12
NG_047936.1	1559	12
NG_047936.1	1560	12
NG_047936.1	1561	12
NG_047936.1	1562	12
NG_047936.1	1563	12
NG_047936.1	1564	12
NG_047936.1	1565	12
NG_047936.1	1566	13
NG_047936.1	1567	13
NG_047936.1	1568	13
NG_047936.1	1569	13
NG_047936.1	1570	13
NG_047936.1	1571	13
NG_047936.1	1572	12
NG_047936.1	1573	12
NG_047936.1	1574	12
NG_047936.1	1575	12
NG_047936.1	1576	12
NG_047936.1	1577	12
NG_047936.1	1578	12
NG_047936.1	1579	12
NG_047936.1	1580	12
NG_047936.1	1581	10
NG_047936.1	1582	11
NG_047936.1	1583	11
NG_047936.1	1584	11
NG_047936.1	1585	11
NG_047936.1	1586	11
NG_047936.1	1587	11
NG_047936.1	1588	11
NG_047936.1	1589	11
NG_047936.1	1590	11
NG_047936.1	1591	11
NG_047936.1	1592	11
NG_047936.1	1593	11
NG_047936.1	1594	11
NG_047936.1	1595	10
NG_047936.1	1596	10
NG_047936.1	1597	10
NG_047936.1	1598	10
NG_047936.1	1599	10
NG_047936.1	1600	10
NG_047936.1	1601	10
NG_047936.1	1602	10
NG_047936.1	1603	10
NG_047936.1	1604	10
NG_047936.1	1605	10
NG_047936.1	1606	10
NG_047936.1	1607	10
NG_047936.1	1608	10
NG_047936.1	1609	10
NG_047936.1	1610	10
NG_047936.1	1611	10
NG_047936.1	1612	10
NG_047936.1	1613	10
NG_047936.1	1614	10
NG_047936.1	1615	10
NG_047936.1	1616	10
NG_047936.1	1617	10
NG_047936.1	1618	10
NG_047936.1	1619	9
NG_047936.1	1620	9
NG_047936.1	1621	9
NG_047936.1	1622	9
NG_047936.1	1623	9
NG_047936.1	1624	9
NG_047936.1	1625	9
NG_047936.1	1626	9
NG_047936.1	1627	9
NG_047936.1	1628	9
NG_047936.1	1629	9
NG_047936.1	1630	9
NG_047936.1	1631	9
NG_047936.1	1632	9
NG_047936.1	1633	9
NG_047936.1	1634	9
NG_047936.1	1635	9
NG_047936.1	1636	12
NG_047936.1	1637	12
NG_047936.1	1638	12
NG_047936.1	1639	12
NG_047936.1	1640	12
NG_047936.1	1641	12
NG_047936.1	1642	12
NG_047936.1	1643	12
NG_047936.1	1644	12
NG_047936.1	1645	12
NG_047936.1	1646	12
NG_047936.1	1647	12
NG_047936.1	1648	12
NG_047936.1	1649	12
NG_047936.1	1650	13
NG_047936.1	1651	13
NG_047936.1	1652	13
NG_047936.1	1653	13
NG_047936.1	1654	15
NG_047936.1	1655	15
NG_047936.1	1656	15
NG_047936.1	1657	15
NG_047936.1	1658	15
NG_047936.1	1659	15
NG_047936.1	1660	15
NG_047936.1	1661	15
NG_047936.1	1662	15
NG_047936.1	1663	15
NG_047936.1	1664	15
NG_047936.1	1665	17
NG_047936.1	1666	17
NG_047936.1	1667	17
NG_047936.1	1668	17
NG_047936.1	1669	17
NG_047936.1	1670	16
NG_047936.1	1671	16
NG_047936.1	1672	15
NG_047936.1	1673	15
NG_047936.1	1674	16
NG_047936.1	1675	16
NG_047936.1	1676	16
NG_047936.1	1677	16
NG_047936.1	1678	16
NG_047936.1	1679	16
NG_047936.1	1680	16
NG_047936.1	1681	16
NG_047936.1	1682	16
NG_047936.1	1683	16
NG_047936.1	1684	16
NG_047936.1	1685	15
NG_047936.1	1686	15
NG_047936.1	1687	15
NG_047936.1	1688	15
NG_047936.1	1689	15
NG_047936.1	1690	15
NG_047936.1	1691	15
NG_047936.1	1692	15
NG_047936.1	1693	15
NG_047936.1	1694	15
NG_047936.1	1695	14
NG_047936.1	1696	15
NG_047936.1	1697	14
NG_047936.1	1698	12
NG_047936.1	1699	12
NG_047936.1	1700	12
NG_047936.1	1701	12
NG_047936.1	1702	12
NG_047936.1	1703	12
NG_047936.1	1704	12
NG_047936.1	1705	12
NG_047936.1	1706	12
NG_047936.1	1707	12
NG_047936.1	1708	12
NG_047936.1	1709	12
NG_047936.1	1710	12
NG_047936.1	1711	12
NG_047936.1	1712	12
NG_047936.1	1713	12
NG_047936.1	1714	12
NG_047936.1	1715	12
NG_047936.1	1716	12
NG_047936.1	1717	11
NG_047936.1	1718	11
NG_047936.1	1719	11
NG_047936.1	1720	11
NG_047936.1	1721	11
NG_047936.1	1722	11
NG_047936.1	1723	11
NG_047936.1	1724	11
NG_047936.1	1725	11
NG_047936.1	1726	11
NG_047936.1	1727	11
NG_047936.1	1728	11
NG_047936.1	1729	11
NG_047936.1	1730	11
NG_047936.1	1731	11
NG_047936.1	1732	11
NG_047936.1	1733	11
NG_047936.1	1734	11
NG_047936.1	1735	11
NG_047936.1	1736	11
NG_047936.1	1737	11
NG_047936.1	1738	11
NG_047936.1	1739	11
NG_047936.1	1740	11
NG_047936.1	1741	11
NG_047936.1	1742	11
NG_047936.1	1743	11
NG_047936.1	1744	11
NG_047936.1	1745	11
NG_047936.1	1746	11
NG_047936.1	1747	11
NG_047936.1	1748	11
NG_047936.1	1749	11
NG_047936.1	1750	11
NG_047936.1	1751	11
NG_047936.1	1752	11
NG_047936.1	1753	11
NG_047936.1	1754	9
NG_047936.1	1755	9
NG_047936.1	1756	9
NG_047936.1	1757	9
NG_047936.1	1758	9
NG_047936.1	1759	9
NG_047936.1	1760	9
NG_047936.1	1761	9
NG_047936.1	1762	9
NG_047936.1	1763	9
NG_047936.1	1764	9
NG_047936.1	1765	9
NG_047936.1	1766	9
NG_047936.1	1767	9
NG_047936.1	1768	9
NG_047936.1	1769	9
NG_047936.1	1770	9
NG_047936.1	1771	9
NG_047936.1	1772	9
NG_047936.1	1773	9
NG_047936.1	1774	9
NG_047936.1	1775	9
NG_047936.1	1776	8
NG_047936.1	1777	7
NG_047936.1	1778	7
NG_047936.1	1779	5
NG_047936.1	1780	5
NG_047936.1	1781	5
NG_047936.1	1782	5
NG_047936.1	1783	5
NG_047936.1	1784	5
NG_047936.1	1785	5
NG_047936.1	1786	5
NG_047936.1	1787	5
NG_047936.1	1788	5
NG_047936.1	1789	5
NG_047936.1	1790	5
NG_047936.1	1791	5
NG_047936.1	1792	5
NG_047936.1	1793	5
NG_047936.1	1794	5
NG_047936.1	1795	5
NG_047936.1	1796	5
NG_047936.1	1797	5
NG_047936.1	1798	5
NG_047936.1	1799	5
NG_047936.1	1800	5
NG_047936.1	1801	5
NG_047936.1	1802	5
NG_047936.1	1803	5
NG_047936.1	1804	7
NG_047936.1	1805	7
NG_047936.1	1806	7
NG_047936.1	1807	7
NG_047936.1	1808	7
NG_047936.1	1809	7
NG_047936.1	1810	7
NG_047936.1	1811	7
NG_047936.1	1812	7
NG_047936.1	1813	7
NG_047936.1	1814	7
NG_047936.1	1815	8
NG_047936.1	1816	8
NG_047936.1	1817	8
NG_047936.1	1818	8
NG_047936.1	1819	8
NG_047936.1	1820	8
NG_047936.1	1821	8
NG_047936.1	1822	8
NG_047936.1	1823	8
NG_047936.1	1824	6
NG_047936.1	1825	6
NG_047936.1	1826	6
NG_047936.1	1827	6
NG_047936.1	1828	6
NG_047936.1	1829	5
NG_047936.1	1830	5
NG_047936.1	1831	5
NG_047936.1	1832	5
NG_047936.1	1833	5
NG_047936.1	1834	5
NG_047936.1	1835	5
NG_047936.1	1836	5
NG_047936.1	1837	4
NG_047936.1	1838	4
NG_047936.1	1839	4
NG_047936.1	1840	4
NG_047936.1	1841	4
NG_047936.1	1842	4
NG_047936.1	1843	4
NG_047936.1	1844	3
NG_047936.1	1845	3
NG_047936.1	1846	3
NG_047936.1	1847	3
NG_047936.1	1848	3
NG_047936.1	1849	3
NG_047936.1	1850	3
NG_047936.1	1851	3
NG_047936.1	1852	3
NG_047936.1	1853	3
NG_047936.1	1854	3
NG_047936.1	1855	3
NG_047936.1	1856	3
NG_047936.1	1857	3
NG_047936.1	1858	3
NG_047936.1	1859	3
NG_047936.1	1860	3
NG_047936.1	1861	3
NG_047936.1	1862	3
NG_047936.1	1863	3
NG_047936.1	1864	3
NG_047936.1	1865	3
NG_047936.1	1866	3
NG_047936.1	1867	3
NG_047936.1	1868	3
NG_047936.1	1869	3
NG_047936.1	1870	3
NG_047936.1	1871	3
NG_047936.1	1872	3
NG_047936.1	1873	3
NG_047936.1	1874	3
NG_047936.1	1875	3
NG_047936.1	1876	3
NG_047936.1	1877	3
NG_047936.1	1878	3
NG_047936.1	1879	3
NG_047936.1	1880	3
NG_047936.1	1881	3
NG_047936.1	1882	3
NG_047936.1	1883	3
NG_047936.1	1884	3
NG_047936.1	1885	3
NG_047936.1	1886	4
NG_047936.1	1887	4
NG_047936.1	1888	4
NG_047936.1	1889	4
NG_047936.1	1890	4
NG_047936.1	1891	4
NG_047936.1	1892	4
NG_047936.1	1893	4
NG_047936.1	1894	4
NG_047936.1	1895	4
NG_047936.1	1896	4
NG_047936.1	1897	4
NG_047936.1	1898	4
NG_047936.1	1899	4
NG_047936.1	1900	4
NG_047936.1	1901	4
NG_047936.1	1902	4
NG_047936.1	1903	4
NG_047936.1	1904	4
NG_047936.1	1905	4
NG_047936.1	1906	4
NG_047936.1	1907	4
NG_047936.1	1908	4
NG_047936.1	1909	4
NG_047936.1	1910	4
NG_047936.1	1911	4
NG_047936.1	1912	4
NG_047936.1	1913	4
NG_047936.1	1914	4
NG_047936.1	1915	4
NG_047936.1	1916	4
NG_047936.1	1917	4
NG_047936.1	1918	4
NG_047936.1	1919	4
NG_047936.1	1920	4
NG_047936.1	1921	4
NG_047936.1	1922	4
NG_047936.1	1923	4
NG_047936.1	1924	5
NG_047936.1	1925	5
NG_047936.1	1926	5
NG_047936.1	1927	5
NG_047936.1	1928	5
NG_047936.1	1929	5
NG_047936.1	1930	5
NG_047936.1	1931	5
NG_047936.1	1932	5
NG_047936.1	1933	5
NG_047936.1	1934	5
NG_047936.1	1935	5
NG_047936.1	1936	5
NG_047936.1	1937	5
NG_047936.1	1938	5
NG_047936.1	1939	5
NG_047936.1	1940	5
NG_047936.1	1941	5
NG_047936.1	1942	5
NG_047936.1	1943	5
NG_047936.1	1944	5
NG_047936.1	1945	5
NG_047936.1	1946	5
NG_047936.1	1947	5
NG_047936.1	1948	5
NG_047936.1	1949	5
NG_047936.1	1950	5
NG_047936.1	1951	5
NG_047936.1	1952	5
NG_047936.1	1953	5
NG_047936.1	1954	6
NG_047936.1	1955	6
NG_047936.1	1956	5
NG_047936.1	1957	6
NG_047936.1	1958	6
NG_047936.1	1959	6
NG_047936.1	1960	6
NG_047936.1	1961	5
NG_047936.1	1962	5
NG_047936.1	1963	5
NG_047936.1	1964	4
NG_047936.1	1965	5
NG_047936.1	1966	5
NG_047936.1	1967	5
NG_047936.1	1968	5
NG_047936.1	1969	5
NG_047936.1	1970	5
NG_047936.1	1971	5
NG_047936.1	1972	5
NG_047936.1	1973	4
NG_047936.1	1974	4
NG_047936.1	1975	3
NG_047936.1	1976	3
NG_047936.1	1977	3
NG_047936.1	1978	3
NG_047936.1	1979	3
NG_047936.1	1980	3
NG_047936.1	1981	3
NG_047936.1	1982	3
NG_047936.1	1983	3
NG_047936.1	1984	3
NG_047936.1	1985	3
NG_047936.1	1986	3
NG_047936.1	1987	3
NG_047936.1	1988	3
NG_047936.1	1989	3
NG_047936.1	1990	3
NG_047936.1	1991	3
NG_047936.1	1992	3
NG_047936.1	1993	3
NG_047936.1	1994	3
NG_047936.1	1995	3
NG_047936.1	1996	3
NG_047936.1	1997	3
NG_047936.1	1998	3
NG_047936.1	1999	3
NG_047936.1	2000	3
NG_047936.1	2001	3
NG_047936.1	2002	3
NG_047936.1	2003	3
NG_047936.1	2004	3
NG_047936.1	2005	3
NG_047936.1	2006	3
NG_047936.1	2007	3
NG_047936.1	2008	3
NG_047936.1	2009	3
NG_047936.1	2010	3
NG_047936.1	2011	3
NG_047936.1	2012	5
NG_047936.1	2013	5
NG_047936.1	2014	5
NG_047936.1	2015	4
NG_047936.1	2016	5
NG_047936.1	2017	5
NG_047936.1	2018	6
NG_047936.1	2019	6
NG_047936.1	2020	6
NG_047936.1	2021	6
NG_047936.1	2022	6
NG_047936.1	2023	6
NG_047936.1	2024	6
NG_047936.1	2025	6
NG_047936.1	2026	6
NG_047936.1	2027	6
NG_047936.1	2028	6
NG_047936.1	2029	6
NG_047936.1	2030	6
NG_047936.1	2031	6
NG_047936.1	2032	6
NG_047936.1	2033	6
NG_047936.1	2034	6
NG_047936.1	2035	6
NG_047936.1	2036	6
NG_047936.1	2037	6
NG_047936.1	2038	6
NG_047936.1	2039	6
NG_047936.1	2040	6
NG_047936.1	2041	6
NG_047936.1	2042	6
NG_047936.1	2043	6
NG_047936.1	2044	6
NG_047936.1	2045	6
NG_047936.1	2046	6
NG_047936.1	2047	6
NG_047936.1	2048	6
NG_047936.1	2049	6
NG_047936.1	2050	6
NG_047936.1	2051	6
NG_047936.1	2052	6
NG_047936.1	2053	6
NG_047936.1	2054	6
NG_047936.1	2055	6
NG_047936.1	2056	6
NG_047936.1	2057	6
NG_047936.1	2058	6
NG_047936.1	2059	6
NG_047936.1	2060	6
NG_047936.1	2061	7
NG_047936.1	2062	7
NG_047936.1	2063	7
NG_047936.1	2064	7
NG_047936.1	2065	7
NG_047936.1	2066	7
NG_047936.1	2067	7
NG_047936.1	2068	7
NG_047936.1	2069	7
NG_047936.1	2070	7
NG_047936.1	2071	7
NG_047936.1	2072	7
NG_047936.1	2073	7
NG_047936.1	2074	6
NG_047936.1	2075	6
NG_047936.1	2076	6
NG_047936.1	2077	6
NG_047936.1	2078	6
NG_047936.1	2079	6
NG_047936.1	2080	6
NG_047936.1	2081	6
NG_047936.1	2082	6
NG_047936.1	2083	6
NG_047936.1	2084	4
NG_047936.1	2085	6
NG_047936.1	2086	6
NG_047936.1	2087	6
NG_047936.1	2088	6
NG_047936.1	2089	6
NG_047936.1	2090	6
NG_047936.1	2091	6
NG_047936.1	2092	6
NG_047936.1	2093	7
NG_047936.1	2094	7
NG_047936.1	2095	7
NG_047936.1	2096	7
NG_047936.1	2097	7
NG_047936.1	2098	7
NG_047936.1	2099	7
NG_047936.1	2100	7
NG_047936.1	2101	7
NG_047936.1	2102	7
NG_047936.1	2103	7
NG_047936.1	2104	5
NG_047936.1	2105	5
NG_047936.1	2106	5
NG_047936.1	2107	5
NG_047936.1	2108	5
NG_047936.1	2109	5
NG_047936.1	2110	5
NG_047936.1	2111	5
NG_047936.1	2112	5
NG_047936.1	2113	5
NG_047936.1	2114	5
NG_047936.1	2115	6
NG_047936.1	2116	6
NG_047936.1	2117	6
NG_047936.1	2118	5
NG_047936.1	2119	5
NG_047936.1	2120	5
NG_047936.1	2121	5
NG_047936.1	2122	5
NG_047936.1	2123	5
NG_047936.1	2124	5
NG_047936.1	2125	5
NG_047936.1	2126	5
NG_047936.1	2127	5
NG_047936.1	2128	5
NG_047936.1	2129	5
NG_047936.1	2130	5
NG_047936.1	2131	5
NG_047936.1	2132	5
NG_047936.1	2133	5
NG_047936.1	2134	5
NG_047936.1	2135	5
NG_047936.1	2136	5
NG_047936.1	2137	5
NG_047936.1	2138	5
NG_047936.1	2139	5
NG_047936.1	2140	4
NG_047936.1	2141	4
NG_047936.1	2142	4
NG_047936.1	2143	4
NG_047936.1	2144	4
NG_047936.1	2145	4
NG_047936.1	2146	4
NG_047936.1	2147	4
NG_047936.1	2148	4
NG_047936.1	2149	4
NG_047936.1	2150	4
NG_047936.1	2151	4
NG_047936.1	2152	4
NG_047936.1	2153	4
NG_047936.1	2154	4
NG_047936.1	2155	4
NG_047936.1	2156	4
NG_047936.1	2157	4
NG_047936.1	2158	4
NG_047936.1	2159	4
NG_047936.1	2160	4
NG_047936.1	2161	4
NG_047936.1	2162	4
NG_047936.1	2163	4
NG_047936.1	2164	4
NG_047936.1	2165	4
NG_047936.1	2166	4
NG_047936.1	2167	4
NG_047936.1	2168	4
NG_047936.1	2169	4
NG_047936.1	2170	4
NG_047936.1	2171	4
NG_047936.1	2172	4
NG_047936.1	2173	4
NG_047936.1	2174	4
NG_047936.1	2175	4
NG_047936.1	2176	3
NG_047936.1	2177	3
NG_047936.1	2178	3
NG_047936.1	2179	3
NG_047936.1	2180	3
NG_047936.1	2181	3
NG_047936.1	2182	3
NG_047936.1	2183	3
NG_047936.1	2184	3
NG_047936.1	2185	3
NG_047936.1	2186	3
NG_047936.1	2187	3
NG_047936.1	2188	3
NG_047936.1	2189	3
NG_047936.1	2190	3
NG_047936.1	2191	3
NG_047936.1	2192	3
NG_047936.1	2193	3
NG_047936.1	2194	3
NG_047936.1	2195	3
NG_047936.1	2196	3
NG_047936.1	2197	3
NG_047936.1	2198	3
NG_047936.1	2199	3
NG_047936.1	2200	3
NG_047936.1	2201	3
NG_047936.1	2202	3
NG_047936.1	2203	3
NG_047936.1	2204	3
NG_047936.1	2205	3
NG_047936.1	2206	3
NG_047936.1	2207	3
